Kingdom,Phylum,Class,Order,Family,Genus,Species
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Coprococcus_A_121497;,MJ006-2-barcode62-umi115889bins-ubs-4
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Prevotella;,MJ006-2-barcode62-umi116118bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Ruminococcaceae;,g__Faecalibacterium;,MJ006-2-barcode62-umi117854bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__AM51-8;,MJ006-2-barcode62-umi116130bins-ubs-7
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Merdisoma;,MJ006-2-barcode62-umi117204bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Ruminococcaceae;,g__CAG-353;,MJ006-2-barcode62-umi117718bins-ubs-5
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Peptostreptococcales;,f__Peptostreptococcaceae_256921;,g__Romboutsia_B;,MJ006-2-barcode62-umi116729bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Acutalibacteraceae;,g__Ruminococcus_E;,MJ006-2-barcode62-umi158246bins-ubs-3
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Bacteroides_H;,MJ006-2-barcode62-umi158618bins-ubs-3
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Prevotella;,MJ006-2-barcode62-umi160938bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Clostridium_Q_135822;,MJ006-2-barcode62-umi158713bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Bariatricus;,MJ006-2-barcode62-umi160218bins-ubs-3
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Prevotella;,MJ006-2-barcode62-umi161210bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Coprococcus_A_121497;,MJ006-2-barcode62-umi160102bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Acutalibacteraceae;,g__Ruminococcus_E;,MJ006-2-barcode62-umi160818bins-ubs-3
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Tannerellaceae;,g__Parabacteroides_B_862066;,MJ006-2-barcode62-umi132607bins-ubs-4
k__Bacteria;,p__Firmicutes_D;,c__Bacilli;,o__Erysipelotrichales;,f__Coprobacillaceae;,g__Faecalibacillus;,MJ006-2-barcode62-umi135467bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__COE1;,MJ006-2-barcode62-umi133582bins-ubs-4
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Prevotella;,MJ006-2-barcode62-umi135628bins-ubs-5
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Coprococcus_A_187866;,MJ006-2-barcode62-umi134749bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__CAG-269;,MJ006-2-barcode62-umi59062bins-ubs-7
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Unclassified;,MJ006-2-barcode62-umi238785bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Coprococcus_A_187866;,MJ006-2-barcode62-umi256480bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Roseburia;,MJ006-2-barcode62-umi257999bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Ruminococcaceae;,g__Pygmaiobacter;,MJ006-2-barcode62-umi187622bins-ubs-3
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Prevotella;,MJ006-2-barcode62-umi188951bins-ubs-3
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Bacteroides_H;,MJ006-2-barcode62-umi188651bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Tissierellales;,f__Peptoniphilaceae;,g__Fenollaria;,MJ006-2-barcode62-umi35033bins-ubs-10
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__CAG-269;,MJ006-2-barcode62-umi33732bins-ubs-9
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Bacteroides_H;,MJ006-2-barcode62-umi72018bins-ubs-6
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Acetatifactor;,MJ006-2-barcode62-umi169412bins-ubs-3
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Bacteroides_H;,MJ006-2-barcode62-umi170507bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Butyrivibrio_A_180067;,MJ006-2-barcode62-umi165376bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Acetatifactor;,MJ006-2-barcode62-umi166108bins-ubs-3
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Prevotella;,MJ006-2-barcode62-umi141893bins-ubs-3
k__Bacteria;,p__Firmicutes_D;,c__Bacilli;,o__RF39;,f__UBA660;,g__Unclassified;,MJ006-2-barcode62-umi25436bins-ubs-11
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Prevotella;,MJ006-2-barcode62-umi105025bins-ubs-4
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Prevotella;,MJ006-2-barcode62-umi104433bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Lachnospira;,MJ006-2-barcode62-umi106235bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Ruminococcaceae;,g__Faecalibacterium;,MJ006-2-barcode62-umi106735bins-ubs-4
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Burkholderiales_595427;,f__Burkholderiaceae_A_595427;,g__Sutterella;,MJ006-2-barcode62-umi104289bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Ruminococcaceae;,g__CAG-353;,MJ006-2-barcode62-umi103944bins-ubs-4
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Prevotella;,MJ006-2-barcode62-umi104250bins-ubs-4
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Bacteroides_H;,MJ006-2-barcode62-umi144019bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__CAG-269;,MJ006-2-barcode62-umi126716bins-ubs-4
k__Bacteria;,p__Firmicutes_D;,c__Bacilli;,o__Erysipelotrichales;,f__Coprobacillaceae;,g__Faecalibacillus;,MJ006-2-barcode62-umi128666bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Ruminococcaceae;,g__Ruminiclostridium_E;,MJ006-2-barcode62-umi185605bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Tissierellales;,f__Peptoniphilaceae;,g__Fenollaria;,MJ006-2-barcode62-umi185723bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Ruminococcaceae;,g__Faecalibacterium;,MJ006-2-barcode62-umi183179bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__CAG-269;,MJ006-2-barcode62-umi211932bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Coprococcus_A_121497;,MJ006-2-barcode62-umi162034bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__CAG-269;,MJ006-2-barcode62-umi162910bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Acutalibacteraceae;,g__Ruminococcus_E;,MJ006-2-barcode62-umi162558bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Tissierellales;,f__Peptoniphilaceae;,g__Anaerococcus;,MJ006-2-barcode62-umi32263bins-ubs-11
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__CAG-269;,MJ006-2-barcode62-umi32412bins-ubs-10
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__UBA3402;,MJ006-2-barcode62-umi124859bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__CAG-269;,MJ006-2-barcode62-umi199788bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Ruminococcaceae;,g__CAG-353;,MJ006-2-barcode62-umi149325bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Blautia_A_141781;,MJ006-2-barcode62-umi264803bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Agathobacter_164117;,MJ006-2-barcode62-umi151571bins-ubs-3
k__Bacteria;,p__Firmicutes_D;,c__Bacilli;,o__RF39;,f__UBA660;,g__RUG13038;,MJ006-2-barcode62-umi41940bins-ubs-8
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Tissierellales;,f__Peptoniphilaceae;,g__Ezakiella;,MJ006-2-barcode62-umi41147bins-ubs-8
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__CAG-273;,MJ006-2-barcode62-umi42943bins-ubs-8
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__Unclassified;,MJ006-2-barcode62-umi41095bins-ubs-9
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Ruminococcaceae;,g__CAG-353;,MJ006-2-barcode62-umi173886bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Mediterraneibacter_A_155507;,MJ006-2-barcode62-umi91783bins-ubs-5
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Bacteroides_H;,MJ006-2-barcode62-umi93147bins-ubs-5
k__Bacteria;,p__Firmicutes_D;,c__Bacilli;,o__Erysipelotrichales;,f__Coprobacillaceae;,g__Faecalibacillus;,MJ006-2-barcode62-umi95832bins-ubs-5
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Bacteroides_H;,MJ006-2-barcode62-umi94507bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__CAG-269;,MJ006-2-barcode62-umi243574bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__CAG-273;,MJ006-2-barcode62-umi228746bins-ubs-3
k__Bacteria;,p__Firmicutes_D;,c__Bacilli;,o__RF39;,f__UBA660;,g__RUG13038;,MJ006-2-barcode62-umi22664bins-ubs-14
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Eubacterium_G;,MJ006-2-barcode62-umi119766bins-ubs-4
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Prevotella;,MJ006-2-barcode62-umi120138bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__COE1;,MJ006-2-barcode62-umi181533bins-ubs-3
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Prevotella;,MJ006-2-barcode62-umi179288bins-ubs-3
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Prevotella;,MJ006-2-barcode62-umi181928bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Tissierellales;,f__Peptoniphilaceae;,g__Ezakiella;,MJ006-2-barcode62-umi101686bins-ubs-5
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Lachnospira;,MJ006-2-barcode62-umi100800bins-ubs-5
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Ruminococcaceae;,g__Faecalibacterium;,MJ006-2-barcode62-umi102895bins-ubs-5
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Bacteroides_H;,MJ006-2-barcode62-umi101455bins-ubs-5
k__Bacteria;,p__Firmicutes_D;,c__Bacilli;,o__RF39;,f__UBA660;,g__Unclassified;,MJ006-2-barcode62-umi102129bins-ubs-5
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Burkholderiales_595427;,f__Burkholderiaceae_A_595427;,g__Parasutterella;,MJ006-2-barcode62-umi102026bins-ubs-5
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Ruminococcaceae;,g__Faecalibacterium;,MJ006-2-barcode62-umi103161bins-ubs-5
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__CAG-273;,MJ006-2-barcode62-umi100068bins-ubs-5
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Acutalibacteraceae;,g__CAG-217;,MJ006-2-barcode62-umi24708bins-ubs-12
k__Bacteria;,p__Cyanobacteria;,c__Vampirovibrionia;,o__Gastranaerophilales;,f__Gastranaerophilaceae;,g__Stercorousia;,MJ006-2-barcode62-umi65527bins-ubs-6
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Enterocloster;,MJ006-2-barcode62-umi156988bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Agathobacter_164117;,MJ006-2-barcode62-umi157074bins-ubs-3
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Bacteroides_H;,MJ006-2-barcode62-umi46311bins-ubs-8
k__Bacteria;,p__Firmicutes_D;,c__Bacilli;,o__Lactobacillales;,f__Aerococcaceae;,g__Eremococcus;,MJ006-2-barcode62-umi129207bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Eubacterium_G;,MJ006-2-barcode62-umi206044bins-ubs-5
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Acutalibacteraceae;,g__Ruminococcus_E;,MJ006-2-barcode62-umi207235bins-ubs-4
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Prevotella;,MJ006-2-barcode62-umi112521bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__CAG-269;,MJ006-2-barcode62-umi111211bins-ubs-4
k__Bacteria;,p__Firmicutes_D;,c__Bacilli;,o__Erysipelotrichales;,f__Coprobacillaceae;,g__Faecalibacillus;,MJ006-2-barcode62-umi112036bins-ubs-5
k__Bacteria;,p__Firmicutes_D;,c__Bacilli;,o__Lactobacillales;,f__Streptococcaceae;,g__Streptococcus;,MJ006-2-barcode62-umi274834bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Acutalibacteraceae;,g__Ruminococcus_E;,MJ006-2-barcode62-umi273669bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__VUNI01;,MJ006-2-barcode62-umi109987bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Acutalibacteraceae;,g__Ruminococcus_E;,MJ006-2-barcode62-umi107587bins-ubs-4
k__Bacteria;,p__Firmicutes_D;,c__Bacilli;,o__Erysipelotrichales;,f__Coprobacillaceae;,g__Faecalibacillus;,MJ006-2-barcode62-umi110264bins-ubs-4
k__Bacteria;,p__Firmicutes_D;,c__Bacilli;,o__Erysipelotrichales;,f__Erysipelotrichaceae;,g__Holdemanella;,MJ006-2-barcode62-umi109741bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Oliverpabstia;,MJ006-2-barcode62-umi108319bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Mediterraneibacter_A_155507;,MJ006-2-barcode62-umi110476bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Ruminococcaceae;,g__Ruminococcus_C_59129;,MJ006-2-barcode62-umi24936bins-ubs-12
k__Bacteria;,p__Firmicutes_D;,c__Bacilli;,o__RF39;,f__UBA660;,g__CAG-302;,MJ006-2-barcode62-umi47940bins-ubs-10
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Phocaeicola_A_858004;,MJ006-2-barcode62-umi138295bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Ruminococcaceae;,g__Faecalibacterium;,MJ006-2-barcode62-umi138643bins-ubs-3
k__Bacteria;,p__Firmicutes_D;,c__Bacilli;,o__RF39;,f__UBA660;,g__Unclassified;,MJ006-2-barcode62-umi137833bins-ubs-7
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Bariatricus;,MJ006-2-barcode62-umi139017bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Enterocloster;,MJ006-2-barcode62-umi137724bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Copromonas;,MJ006-2-barcode62-umi75134bins-ubs-6
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__CAG-273;,MJ006-2-barcode62-umi23338bins-ubs-11
k__Bacteria;,p__Firmicutes_D;,c__Bacilli;,o__RF39;,f__UBA660;,g__UMGS872;,MJ006-2-barcode62-umi19238bins-ubs-14
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__CAG-273;,MJ006-2-barcode62-umi190331bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Ruminococcaceae;,g__Ruminiclostridium_E;,MJ006-2-barcode62-umi89553bins-ubs-6
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__CAG-273;,MJ006-2-barcode62-umi90167bins-ubs-6
k__Bacteria;,p__Firmicutes_D;,c__Bacilli;,o__Lactobacillales;,f__Streptococcaceae;,g__Streptococcus;,MJ006-2-barcode62-umi90113bins-ubs-5
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Burkholderiales_595427;,f__Burkholderiaceae_A_595427;,g__Sutterella;,MJ006-2-barcode62-umi176093bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__CAG-273;,MJ006-2-barcode62-umi176406bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Oscillospiraceae_88309;,g__ER4;,MJ006-2-barcode62-umi175727bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Butyrivibrio_A_180067;,MJ006-2-barcode62-umi177137bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__UBA644;,g__UBA644;,MJ006-2-barcode62-umi115478bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Enterocloster;,MJ006-2-barcode62-umi115158bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__UBA3402;,MJ006-2-barcode62-umi117504bins-ubs-4
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Prevotella;,MJ006-2-barcode62-umi114905bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__CAG-269;,MJ006-2-barcode62-umi116505bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Ventrimonas;,MJ006-2-barcode62-umi115157bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__Unclassified;,MJ006-2-barcode62-umi158688bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__CAG-269;,MJ006-2-barcode62-umi159157bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Lachnospira;,MJ006-2-barcode62-umi132908bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Ruminococcaceae;,g__Faecalibacterium;,MJ006-2-barcode62-umi134303bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Blautia_A_141781;,MJ006-2-barcode62-umi132993bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Tissierellales;,f__Peptoniphilaceae;,g__Peptoniphilus_A;,MJ006-2-barcode62-umi132925bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Dorea_A;,MJ006-2-barcode62-umi220518bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__Unclassified;,MJ006-2-barcode62-umi23727bins-ubs-11
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__COE1;,MJ006-2-barcode62-umi255628bins-ubs-3
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Prevotella;,MJ006-2-barcode62-umi188355bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Merdisoma;,MJ006-2-barcode62-umi69939bins-ubs-6
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Tissierellales;,f__Peptoniphilaceae;,g__Peptoniphilus_E;,MJ006-1-barcode48-umi50178bins-ubs-8
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Anaerostipes;,MJ006-1-barcode48-umi83733bins-ubs-5
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Agathobacter_164117;,MJ006-1-barcode48-umi109991bins-ubs-4
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Bacteroides_H;,MJ006-1-barcode48-umi108189bins-ubs-4
k__Bacteria;,p__Firmicutes_D;,c__Bacilli;,o__RF39;,f__UBA660;,g__UBA6448;,MJ006-1-barcode48-umi108515bins-ubs-4
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Tannerellaceae;,g__Parabacteroides_B_862066;,MJ006-1-barcode48-umi25964bins-ubs-11
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Agathobacter_164117;,MJ006-1-barcode48-umi74143bins-ubs-5
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__UBA3402;,MJ006-1-barcode48-umi138379bins-ubs-3
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Oscillospiraceae_88309;,g__Limivicinus;,MJ006-1-barcode48-umi136778bins-ubs-4
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Lachnospirales;,f__Lachnospiraceae;,g__Copromonas;,MJ006-1-barcode48-umi62967bins-ubs-6
k__Bacteria;,p__Firmicutes_D;,c__Bacilli;,o__Erysipelotrichales;,f__Erysipelotrichaceae;,g__Merdibacter;,MJ006-1-barcode48-umi65729bins-ubs-7
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__Oscillospirales;,f__Ruminococcaceae;,g__Ruminococcus_C_59129;,MJ006-1-barcode48-umi62642bins-ubs-6
k__Bacteria;,p__Firmicutes_A;,c__Clostridia_258483;,o__TANB77;,f__CAG-508;,g__Unclassified;,MJ006-1-barcode48-umi114436bins-ubs-4
k__Bacteria;,p__Bacteroidota;,c__Bacteroidia;,o__Bacteroidales;,f__Bacteroidaceae;,g__Bacteroides_H;,MJ006-1-barcode48-umi115606bins-ubs-5
